0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
-2.0,-1.6666666666666665,-4.0,3.875,1.0,0.0,-4.0,-2.0,-0.9253731343283582,0.14925373134328357,0.21052631578947367,-3.578947368421052,-7.368421052631579,-3.0,3.0,5.0,5.0,2.6296296296296298,2.0,-2.0,5.0,2.864,6.319999999999999,9.776,9.0,6.0,6.0,5.0,-1.0,6.0,0.0
-2.0,-2.0,-3.8260869565217392,3.8125,1.0,0.0,-4.0,-1.9776119402985075,-0.9029850746268657,0.17164179104477606,0.13157894736842113,-3.6578947368421053,-7.447368421052632,-2.6666666666666665,3.0,5.0,4.976190476190476,2.5555555555555554,2.5,-2.0,5.0,2.936,6.3919999999999995,9.847999999999999,10.0,6.333333333333333,6.0,4.0,0.0,7.0,1.0
-2.0,-2.0,-3.6521739130434785,3.75,1.0,0.0,-4.0,-1.955223880597015,-0.8805970149253732,0.19402985074626855,0.052631578947368474,-3.7368421052631575,-7.526315789473683,-2.3333333333333335,3.5,5.25,4.9523809523809526,2.4814814814814814,3.0,-2.0,5.0,3.008,6.4639999999999995,9.919999999999998,10.5,6.666666666666667,6.0,4.0,-1.0,6.0,1.0
-2.0,-1.0,-3.4782608695652173,3.6875,1.0,0.0,-4.0,-1.9328358208955223,-0.8582089552238807,0.21641791044776104,-0.02631578947368407,-3.8157894736842106,-7.605263157894736,-2.0,4.0,5.5,4.928571428571429,2.4074074074074074,3.0,-2.0,5.0,3.08,6.536,9.991999999999999,11.0,7.0,6.0,4.0,-1.0,7.0,1.0
-2.0,-1.0,-3.3043478260869565,3.625,1.0,0.0,-3.5,-1.9104477611940298,-0.835820895522388,0.23880597014925353,-0.10526315789473673,-3.894736842105263,-7.684210526315789,-2.0,3.0,5.75,4.904761904761905,2.3333333333333335,3.0,-1.5,5.0,3.152,6.608,10.064,11.5,7.0,6.0,4.0,0.0,7.0,1.5
-2.0,-1.0,-3.130434782608696,3.5625,1.0,0.0,-3.0,-1.8880597014925373,-0.8134328358208955,0.261194029850746,-0.18421052631578938,-3.973684210526316,-7.7631578947368425,-2.0,2.0,6.0,4.880952380952381,2.2592592592592595,4.0,-1.0,5.0,3.224,6.68,10.136,12.0,7.0,6.0,5.0,0.0,8.0,2.0
-2.0,-1.0,-2.9565217391304346,3.5,1.0,0.0,-3.0,-1.8656716417910448,-0.791044776119403,0.2835820895522385,-0.26315789473684204,-4.052631578947368,-7.842105263157894,-2.0,4.0,5.975609756097561,4.857142857142857,2.185185185185185,5.0,-1.0,5.5,3.296,6.752,10.208,13.0,7.0,6.0,5.5,1.0,8.0,4.0
-2.0,-1.0,-2.782608695652174,3.4375,1.0,0.0,-3.0,-1.8432835820895523,-0.7686567164179106,0.305970149253731,-0.3421052631578947,-4.13157894736842,-7.921052631578947,-2.0,4.333333333333333,5.951219512195122,4.833333333333333,2.111111111111111,6.0,-1.0,6.0,3.368,6.824,10.28,13.0,7.0,6.0,6.0,3.0,8.0,5.0
-2.0,-0.95,-2.608695652173913,3.375,1.0,0.0,-3.0,-1.8208955223880596,-0.7462686567164181,0.32835820895522394,-0.42105263157894735,-4.2105263157894735,-8.0,-2.0,4.666666666666667,5.926829268292683,4.809523809523809,2.037037037037037,5.5,0.0,6.0,3.44,6.896,10.351999999999999,13.5,8.0,6.0,6.0,4.0,8.0,6.0
-2.0,-0.9,-2.4347826086956523,3.3125,1.0,0.0,-2.9166666666666665,-1.7985074626865671,-0.7238805970149254,0.35074626865671643,-0.5,-4.289473684210526,-8.0,-1.0,5.0,5.902439024390244,4.785714285714286,1.962962962962963,5.0,0.0,6.0,3.5119999999999996,6.968,10.424,14.0,9.0,6.25,6.0,7.0,9.0,6.0
