0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
16.0,19.0,17.0,15.0,20.0,21.0,14.0,12.0,18.0,15.0,14.0,12.0,14.0,12.0,8.0,11.0,18.0,19.0,21.0,21.0,20.0,17.0,10.0,9.0,10.0,10.0,1.0,1.0,3.0,7.0,4.0
16.0,18.0,17.0,15.0,20.0,20.5,14.0,13.0,17.0,15.0,14.0,12.0,13.0,12.0,7.0,11.0,17.0,19.0,21.0,20.0,20.0,18.0,10.0,8.0,10.0,10.0,1.0,1.0,2.0,6.0,4.0
16.0,18.0,15.0,14.0,20.0,20.0,14.0,12.0,16.5,15.0,14.0,12.0,13.0,12.0,6.9,11.0,16.0,15.0,19.0,19.0,19.0,17.0,10.0,8.0,9.0,9.0,1.0,1.0,1.0,5.5,3.0
15.0,17.0,15.0,15.0,19.0,19.0,14.0,12.0,16.0,14.0,13.909090909090908,12.0,11.0,11.0,6.8,10.0,14.0,14.0,19.0,18.0,17.0,14.0,10.0,8.0,9.0,9.0,1.0,1.0,0.5,5.0,2.0
15.0,16.0,15.0,14.5,18.0,18.0,13.0,12.0,16.0,14.0,13.818181818181818,12.0,11.0,11.0,6.7,10.0,12.0,12.0,16.0,15.0,16.0,13.0,9.0,8.0,8.0,9.0,1.0,1.0,0.0,4.0,3.0
15.0,14.0,14.0,14.0,16.0,17.5,13.0,12.0,16.0,14.0,13.727272727272727,11.0,9.0,11.0,6.6,10.0,11.0,13.0,14.0,15.0,16.0,12.0,10.0,8.0,8.0,9.0,1.0,1.0,-1.0,3.0,2.0
14.0,14.0,13.0,14.0,15.0,17.0,12.5,12.0,15.0,14.0,13.636363636363637,11.0,9.0,11.0,6.5,9.5,12.0,12.0,12.0,13.0,15.0,11.0,10.0,8.0,8.0,9.0,0.0,1.0,-1.0,2.0,2.0
14.0,12.0,12.0,14.0,14.0,16.0,12.0,11.0,15.0,13.5,13.545454545454545,11.0,9.0,10.0,6.4,9.0,10.0,11.5,13.0,13.0,14.0,10.0,9.0,8.0,7.5,9.0,0.0,1.0,-1.0,1.0,2.0
13.0,11.0,12.0,13.0,14.0,15.0,11.0,11.0,15.0,13.0,13.454545454545455,10.0,8.0,10.0,6.3,9.0,10.0,11.0,12.0,12.0,12.0,10.0,9.0,8.0,7.0,9.0,0.0,0.0,0.0,1.0,2.0
14.0,10.0,11.0,12.0,13.0,15.0,11.0,11.5,15.0,13.0,13.363636363636363,9.0,9.0,11.0,6.2,9.0,9.0,10.0,12.0,11.0,12.0,9.0,9.0,8.0,8.0,9.0,0.0,1.0,-0.5,1.0,2.0
13.0,10.0,11.0,12.0,13.0,15.0,11.0,12.0,15.0,13.0,13.272727272727273,8.5,8.0,10.0,6.1,9.0,8.0,10.0,11.0,12.0,12.0,8.0,8.0,8.0,8.0,9.0,0.0,0.5,-1.0,1.0,2.0
13.0,10.0,12.0,11.0,11.0,15.0,10.0,12.0,14.714285714285714,13.0,13.181818181818182,8.0,7.0,9.0,6.0,9.0,8.0,9.5,10.0,10.0,12.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,-1.0,0.0,2.0
13.0,10.0,13.0,10.0,12.0,15.0,9.0,13.0,14.428571428571429,13.0,13.09090909090909,9.0,7.0,10.0,6.0,9.0,8.0,9.0,9.0,11.0,11.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,-1.0,-1.0,2.0
13.0,10.0,12.0,11.0,11.5,15.0,8.5,13.0,14.142857142857142,13.0,13.0,8.0,7.0,11.0,6.0,9.0,8.0,9.0,9.0,10.0,11.0,10.0,8.0,8.0,8.0,8.0,0.0,0.0,-1.0,-1.0,2.5
12.0,10.0,12.0,11.0,11.0,15.0,8.0,13.0,13.857142857142858,13.0,13.0,8.0,6.0,10.0,6.0,8.0,8.0,8.0,9.0,10.0,11.0,10.0,8.0,8.0,8.0,8.0,0.0,0.0,-1.0,-1.0,3.0
12.0,9.0,13.0,11.0,11.0,15.0,7.0,13.0,13.571428571428571,13.0,12.5,8.0,6.0,9.0,6.0,8.0,7.0,8.0,8.0,10.0,11.0,10.0,8.0,8.0,8.0,8.0,0.0,0.0,-1.0,-2.0,3.0
12.0,8.0,13.0,11.0,10.0,14.0,6.0,13.0,13.285714285714286,13.0,12.0,8.0,7.0,9.0,6.0,8.0,8.0,8.0,8.0,9.0,11.0,10.0,8.0,8.0,8.0,8.0,0.0,0.0,-1.0,-2.0,3.0
12.0,8.0,13.0,11.0,9.0,14.0,6.0,13.0,13.0,13.0,12.0,8.0,7.0,9.0,7.0,8.0,6.0,8.0,7.0,7.0,12.0,10.0,8.0,8.0,8.0,8.0,-0.5,0.0,-1.0,-3.0,3.0
12.0,7.0,13.0,11.0,10.0,14.0,6.0,13.0,13.0,13.0,12.0,7.0,7.0,9.0,8.0,8.0,6.0,8.0,7.0,8.0,11.0,10.0,8.0,8.0,8.0,8.0,-1.0,0.0,-1.0,-3.0,1.0
11.8,7.2,10.5,12.0,10.0,12.0,15.0,6.0,13.333333333333334,13.0,12.0,9.5,7.0,7.5,9.0,7.0,6.0,7.0,7.0,7.5,10.0,10.0,8.333333333333334,8.0,8.0,8.0,3.5,-0.5,-0.5,-2.0,-1.0
11.6,7.4,8.0,13.0,9.0,10.0,14.0,6.0,13.666666666666666,13.0,12.0,12.0,7.0,6.0,10.0,6.0,6.0,6.0,7.0,7.0,9.0,10.0,8.666666666666666,8.0,8.0,8.0,8.0,-1.0,0.0,-1.0,-3.0
11.4,7.6,9.666666666666666,13.0,9.0,9.0,14.0,6.0,14.0,13.0,12.0,12.0,6.0,6.0,7.666666666666666,5.0,6.0,5.0,7.0,7.0,8.0,10.0,9.0,8.0,8.0,8.0,8.0,-1.0,-0.3333333333333333,0.0,-1.0
11.2,7.8,11.333333333333334,12.0,9.0,12.0,9.5,5.0,13.0,13.0,12.0,12.0,6.0,6.0,5.333333333333333,4.0,7.0,5.0,6.0,7.0,7.0,9.0,8.5,8.0,8.0,8.0,3.5,-1.0,-0.6666666666666666,0.0,-1.0
